x,y,h1,h2
3932500,3138500,20229.0,25182.28583302635
3932500,3139500,3437.0,142.45059446731136
3932500,3140500,5217.0,458.5026978808247
3932500,3141500,8747.0,1099.553291958978
3932500,3142500,3534.0,54.057006441673664
3932500,3143500,0.0,121.15677028081495
3932500,3144500,3393.0,10.466321420713646
3932500,3145500,2925.0,3176.4167711202836
3932500,3146500,667.0,105.73238568953451
3932500,3147500,2855.0,3076.843746416267
3932500,3148500,3538.0,6582.518922328185
3932500,3149500,679.0,0.08499701533744188
3932500,3150500,467.0,0.00014422329533696592
3932500,3151500,2.0,1.914974730546921e-06
3932500,3152500,189.0,895.3721405719759
3932500,3153500,334.0,2073.087554445416
3932500,3154500,7.0,5.149862753324981e-32
3932500,3155500,0.0,4.532298234142458e-36
3932500,3156500,0.0,6.755495273758155e-44
3932500,3157500,0.0,5.700595356940088e-54
3932500,3158500,0.0,1.5448377561084398e-88
3932500,3159500,0.0,6.4383427557998205
3932500,3160500,35.0,52.954285365069794
3932500,3161500,24.0,2.3291611454456528e-21
3932500,3162500,58.0,0.14964200259854288
3932500,3163500,276.0,133.4633165609996
3932500,3164500,23.0,61.60798536660316
3932500,3165500,0.0,1.5525712109380185e-24
3933500,3054500,204.0,373.2145153717159
3933500,3055500,237.0,0.2708781796539899
3933500,3056500,3.0,0.3543786993949016
3933500,3057500,0.0,3.8624402175006475e-10
3933500,3058500,1.0,0.6622779218486907
3933500,3059500,326.0,0.01183240461891129
3933500,3060500,433.0,1.6723489799498955e-18
3933500,3061500,3.0,0.851994066618779
3933500,3062500,689.0,1484.8196952670157
3933500,3063500,33.0,4.287065862597249e-12
3933500,3064500,66.0,1.7681044567228338e-09
3933500,3065500,343.0,100.56905063528367
3933500,3066500,395.0,1548.6435968879728
3933500,3067500,13.0,2.0777752664151516e-08
3933500,3068500,0.0,5.019009865309882
3933500,3069500,207.0,555.6629794541183
3933500,3070500,336.0,163.85701990568498
3933500,3071500,158.0,5.72780866999842
3933500,3072500,307.0,14.310651631406206
3933500,3073500,121.0,0.004670571417920462
3933500,3074500,108.0,4.015943537420258e-14
3933500,3075500,438.0,60.88430865867182
3933500,3076500,14.0,919.032972700904
3933500,3077500,0.0,24.34530229068515
3933500,3078500,120.0,487.11384605776783
3933500,3079500,216.0,14.863934689612536
3933500,3080500,1590.0,229.59041367801578
3933500,3081500,909.0,6.081691835383742
3933500,3082500,2537.0,5238.070426770341
3933500,3083500,760.0,1245.9802768531301
3933500,3084500,1287.0,2130.6165402278302
3933500,3085500,793.0,300.42772573942716
3933500,3086500,634.0,0.024354034207850542
3933500,3087500,968.0,1.4019040586693868e-12
3933500,3088500,1037.0,3.980101543703472e-06
3933500,3089500,1239.0,0.08382114195991287
3933500,3090500,618.0,0.0019201919099771363
3933500,3091500,0.0,6.27823528910391e-10
3933500,3092500,464.0,2.0075539621406997e-05
3933500,3093500,1361.0,0.08996979322224005
3933500,3094500,1199.0,1193.5146393551263
3933500,3095500,2722.0,2617.2410516388086
3933500,3096500,2433.0,5084.219165275035
3933500,3097500,1137.0,1050.7997252471307
3933500,3098500,614.0,5769.838310707171
3933500,3099500,493.0,0.2938204702593166
3933500,3100500,359.0,3139.0245007996473
3933500,3101500,0.0,0.003046767897687561
3933500,3102500,0.0,0.07859189957645392
3933500,3103500,817.0,0.4705532484435152
3933500,3104500,487.0,0.0003278926160400674
3933500,3105500,276.0,765.1045026669344
3933500,3106500,149.0,174.5688418446234
3933500,3107500,172.0,929.5395796420185
3933500,3108500,81.0,9.456846378019208
3933500,3109500,136.0,5.880268432861935
3933500,3110500,1695.0,4992.609103334309
3933500,3111500,454.0,1158.3103479140875
3933500,3112500,242.0,969.4379468839618
3933500,3113500,1506.0,0.023691106560044906
3933500,3114500,2960.0,611.1436892478739
3933500,3115500,7892.0,15332.03860441813
3933500,3116500,8084.0,1.8996990865228416e-14
3933500,3117500,4242.0,0.053534018770159994
3933500,3118500,3336.0,4193.480261345623
3933500,3119500,667.0,1752.4232597364617
3933500,3120500,700.0,915.9757151439537
3933500,3121500,345.0,540.3896037849917
3933500,3122500,314.0,1.225402721845773
3933500,3123500,425.0,4.227220935046195
3933500,3124500,320.0,1.0078775285039539e-05
3933500,3125500,597.0,177.67613767769612
3933500,3126500,400.0,2676.580417489349
3933500,3127500,593.0,135.39740557874043
3933500,3128500,2237.0,2354.616460392393
3933500,3129500,2936.0,5513.843050428955
3933500,3130500,3986.0,103.86471401944543
3933500,3131500,3507.0,353.89320191702024
3933500,3132500,4615.0,3172.3299192111854
3933500,3133500,2864.0,2342.6320842648856
3933500,3134500,2241.0,2180.9805995156025
3933500,3135500,9608.0,12456.327633082434
3933500,3136500,10266.0,11837.308333695162
3933500,3137500,9864.0,5106.848475122794
3933500,3138500,6009.0,14467.751435118254
3933500,3139500,6942.0,578.7472062006083
3933500,3140500,9175.0,10880.5879224793
3933500,3141500,7050.0,16950.152452280166
3933500,3142500,4328.0,2619.6741116669064
3933500,3143500,680.0,9438.842027824903
3933500,3144500,3179.0,23.99377837168598
3933500,3145500,3318.0,6478.471645915064
3933500,3146500,2324.0,3.929086060897768
3933500,3147500,2419.0,2281.945866656576
3933500,3148500,2593.0,3.9327305587800927
3933500,3149500,2393.0,2036.272957093723
3933500,3150500,403.0,0.00021253057294636288
3933500,3151500,1.0,2.540652647265021e-14
3933500,3152500,146.0,0.000706159155256366
3933500,3153500,154.0,0.3589758365992984
3933500,3154500,4.0,7.268004658181276e-32
3933500,3155500,0.0,8.247088866652985e-14
3933500,3156500,2.0,1.344650010978411e-12
3933500,3157500,0.0,1.6523601476312667e-34
3933500,3158500,0.0,1.1469150582853544e-86
3933500,3159500,0.0,0.0066229856252048025
3933500,3160500,11.0,0.01902890746441191
3933500,3161500,257.0,2.200569788567031e-19
3933500,3162500,7.0,396.5509706089945
3933500,3163500,331.0,383.0426597243488
3933500,3164500,54.0,1.7571989458651703e-22
3933500,3165500,0.0,1.0110108503268781e-60
3934500,3054500,653.0,200.76799703684466
3934500,3055500,4247.0,3812.735056224961
3934500,3056500,302.0,0.0031119833195781877
3934500,3057500,153.0,1097.0998745790225
3934500,3058500,529.0,272.1235364489748
3934500,3059500,474.0,264.9152721086251
3934500,3060500,0.0,2.0192116511208875e-12
3934500,3061500,39.0,6.234453779063891e-13
3934500,3062500,757.0,0.0020187239924282473
3934500,3063500,294.0,0.002787765991247458
3934500,3064500,249.0,1690.2575539759157
3934500,3065500,367.0,0.006890752671771793
3934500,3066500,858.0,16.266012166406252
3934500,3067500,53.0,4.37252462782585e-11
3934500,3068500,87.0,0.00261127698556299
3934500,3069500,687.0,993.630505171107
3934500,3070500,136.0,0.005845767213485708
3934500,3071500,405.0,2272.5075749705948
3934500,3072500,540.0,0.20624882470151304
3934500,3073500,624.0,0.04829713372945173
3934500,3074500,538.0,3.7395221475546087e-07
3934500,3075500,216.0,115.33089054569658
3934500,3076500,85.0,0.26020337820562367
3934500,3077500,57.0,6.966680931756378e-07
3934500,3078500,53.0,0.03777664427153327
3934500,3079500,672.0,1478.5144109725552
3934500,3080500,1582.0,6219.170469021248
3934500,3081500,1948.0,583.4606587444212
3934500,3082500,1380.0,833.7331113542601
3934500,3083500,469.0,0.5192502940914092
3934500,3084500,230.0,31.137573794736028
3934500,3085500,973.0,1353.0864159966964
3934500,3086500,150.0,1.649000760517926
3934500,3087500,612.0,0.004315559727000616
3934500,3088500,1337.0,5174.506046334201
3934500,3089500,1411.0,65.63787430039757
3934500,3090500,432.0,2507.8565354966854
3934500,3091500,0.0,2.0940247759437518e-05
3934500,3092500,1031.0,3193.3283135431852
3934500,3093500,4618.0,5919.877300563865
3934500,3094500,685.0,3.131923491549687
3934500,3095500,1087.0,0.009349436432938826
3934500,3096500,2411.0,1.5579974146189892e-08
3934500,3097500,1510.0,5.213268667815039e-10
3934500,3098500,1242.0,0.000630821512744062
3934500,3099500,1517.0,105.05477080641238
3934500,3100500,615.0,1239.515191471031
3934500,3101500,0.0,92.4366031516143
3934500,3102500,0.0,31.453112746292117
3934500,3103500,15.0,493.7448679979976
3934500,3104500,760.0,2066.5235690461973
3934500,3105500,1224.0,1247.2032018557925
3934500,3106500,356.0,337.85778897882
3934500,3107500,49.0,212.50584956804673
3934500,3108500,752.0,2744.6599598188254
3934500,3109500,857.0,11.944353106456155
3934500,3110500,505.0,33.39360036529259
3934500,3111500,192.0,813.1397983619407
3934500,3112500,1708.0,1277.6334818370142
3934500,3113500,3558.0,3354.5843261951363
3934500,3114500,3271.0,13754.178211211041
3934500,3115500,3876.0,0.0276084867970142
3934500,3116500,6874.0,4.3459326058605e-12
3934500,3117500,5146.0,3073.7244007134746
3934500,3118500,2161.0,14.812765963982768
3934500,3119500,1533.0,0.17614061042217372
3934500,3120500,655.0,0.26425922157987564
3934500,3121500,556.0,0.012129988666577541
3934500,3122500,67.0,2370.9275561917093
3934500,3123500,475.0,0.43076817671723555
3934500,3124500,257.0,14.03873582537567
3934500,3125500,311.0,1.7398922571427797
3934500,3126500,434.0,8.655027531281544
3934500,3127500,2766.0,5054.824592397473
3934500,3128500,1653.0,0.0003784106801684429
3934500,3129500,1947.0,2312.235313762981
3934500,3130500,2903.0,1051.062521203918
3934500,3131500,3699.0,8160.032946977197
3934500,3132500,3394.0,3530.969033748155
3934500,3133500,895.0,0.0016741154171270496
3934500,3134500,1184.0,9.267832238738055
3934500,3135500,6844.0,14475.106541132842
3934500,3136500,9091.0,31.558700825802056
3934500,3137500,3958.0,20717.918258334113
3934500,3138500,12763.0,6908.04222023264
3934500,3139500,6300.0,8944.558763825811
3934500,3140500,4008.0,9430.578364022036
3934500,3141500,7619.0,1668.6702023071257
3934500,3142500,828.0,160.8956311032148
3934500,3143500,1235.0,720.3091110035314
3934500,3144500,2439.0,6.146062918966657
3934500,3145500,1036.0,2090.0680393688504
3934500,3146500,2259.0,2755.8448530236633
3934500,3147500,1351.0,3596.486502424458
3934500,3148500,1060.0,0.0010448889940420966
3934500,3149500,448.0,1812.5195016887506
3934500,3150500,105.0,6.531940043386552e-06
3934500,3151500,92.0,359.50468506755885
3934500,3152500,437.0,1149.5907875952712
3934500,3153500,556.0,122.08601665879296
3934500,3154500,207.0,0.10275184464160783
3934500,3155500,25.0,1386.3066219236841
3934500,3156500,3.0,6.841642474594384
3934500,3157500,0.0,1.0185301359953524e-29
3934500,3158500,0.0,2.168875012787759e-16
3934500,3159500,0.0,0.7275381555999779
3934500,3160500,25.0,0.0001349771509595084
3934500,3161500,659.0,0.004301543603150696
3934500,3162500,54.0,0.0016727626492075648
3934500,3163500,198.0,9.854827875120575e-08
3934500,3164500,134.0,1.3052771042319625e-06
3934500,3165500,8.0,2.808970550433742e-31
3934500,3166500,0.0,1.2140089322622303e-32
3935500,3054500,144.0,4838.472103484443
3935500,3055500,413.0,425.431121988556
3935500,3056500,250.0,395.69501154347347
3935500,3057500,35.0,0.0010383770196141096
3935500,3058500,198.0,0.0022057706288174375
3935500,3059500,175.0,2223.983523216043
3935500,3060500,218.0,8.59646178426992e-15
3935500,3061500,29.0,0.0001981224431475914
3935500,3062500,576.0,363.17587861674104
3935500,3063500,424.0,583.0768461213801
3935500,3064500,765.0,3.03741331329901
3935500,3065500,365.0,0.04113551145975429
3935500,3066500,301.0,0.20008824303566836
3935500,3067500,24.0,724.4358378048902
3935500,3068500,6.0,2.283796240288218e-08
3935500,3069500,518.0,5.034150991760269e-07
3935500,3070500,546.0,3.434164022674709e-05
3935500,3071500,100.0,0.0021851027313845037
3935500,3072500,325.0,1.857410844028195e-16
3935500,3073500,283.0,2197.0868583531887
3935500,3074500,985.0,3560.826137237688
3935500,3075500,118.0,278.29682669784756
3935500,3076500,379.0,1083.919770036433
3935500,3077500,378.0,0.6149548204267502
3935500,3078500,557.0,37.816037522912424
3935500,3079500,441.0,0.0002544191149178599
3935500,3080500,2010.0,0.7874165434266965
3935500,3081500,1817.0,88.80057924230346
3935500,3082500,671.0,90.75583259237536
3935500,3083500,861.0,3429.9971410757107
3935500,3084500,27.0,0.06427052868665718
3935500,3085500,238.0,31.034450386135838
3935500,3086500,1008.0,11.443361537703327
3935500,3087500,1149.0,0.00011913986202782571
3935500,3088500,1476.0,2111.32095953947
3935500,3089500,131.0,1274.2558570327549
3935500,3090500,19.0,15.912223559244797
3935500,3091500,0.0,2.0193395458199987e-09
3935500,3092500,296.0,1.2969529294049204e-12
3935500,3093500,580.0,0.00031722476144605363
3935500,3094500,863.0,0.09896591804097261
3935500,3095500,87.0,2984.174117861453
3935500,3096500,4.0,217.61830511606925
3935500,3097500,1823.0,2271.159381861134
3935500,3098500,969.0,3240.6498589190683
3935500,3099500,443.0,728.1299977817217
3935500,3100500,411.0,6.959619394589394
3935500,3101500,3.0,0.6736048610007375
3935500,3102500,1256.0,0.08990876070587109
3935500,3103500,1939.0,3229.508815515472
3935500,3104500,1497.0,3.272486606216651
3935500,3105500,750.0,1283.381054287334
3935500,3106500,258.0,9.160943373581581
3935500,3107500,90.0,0.008132032932989862
3935500,3108500,502.0,0.03209091495764621
3935500,3109500,1648.0,8.036502726558592
3935500,3110500,974.0,3293.7733481880887
3935500,3111500,205.0,5.054607587715492
3935500,3112500,1085.0,79.32237862676496
3935500,3113500,581.0,58.2654763581328
3935500,3114500,1711.0,0.06037544299226241
3935500,3115500,1952.0,2.023652419153215e-05
3935500,3116500,3563.0,2.4318222145785524e-06
3935500,3117500,2964.0,20708.37281865725
3935500,3118500,1420.0,0.09866161532800599
3935500,3119500,322.0,3097.0522239810007
3935500,3120500,613.0,0.12412384165620803
3935500,3121500,827.0,2.461900156969362
3935500,3122500,180.0,719.8158675386355
3935500,3123500,1867.0,11.206618004594104
3935500,3124500,1185.0,3498.179328731377
3935500,3125500,257.0,0.36027267907273763
3935500,3126500,1128.0,8630.613674714114
3935500,3127500,3527.0,0.00026181559096923664
3935500,3128500,939.0,6.9354729304179335e-12
3935500,3129500,1357.0,19.90162712698381
3935500,3130500,1771.0,3290.437353643231
3935500,3131500,2136.0,663.4535810196484
3935500,3132500,1307.0,2274.726928181441
3935500,3133500,135.0,108.45226500769232
3935500,3134500,827.0,2590.1376183193042
3935500,3135500,6775.0,516.0616115374199
3935500,3136500,3998.0,672.4945613395747
3935500,3137500,3372.0,899.2745232139189
3935500,3138500,11422.0,9062.251168705874
3935500,3139500,2137.0,2437.0229999465914
3935500,3140500,2727.0,6115.559565510365
3935500,3141500,716.0,3483.5762731075897
3935500,3142500,649.0,194.33136489882858
3935500,3143500,456.0,2313.4947288497683
3935500,3144500,467.0,14.177897170965588
3935500,3145500,634.0,161.62563854801013
3935500,3146500,1126.0,3203.723342562613
3935500,3147500,1104.0,0.7572966187556153
3935500,3148500,391.0,2329.66870440226
3935500,3149500,16.0,0.00022720633473816495
3935500,3150500,32.0,7.842893920928641e-11
3935500,3151500,75.0,62.8699672438532
3935500,3152500,531.0,0.0035116722060004675
3935500,3153500,1438.0,0.12368389610489253
3935500,3154500,1101.0,0.04488590337259808
3935500,3155500,686.0,30.102604878879912
3935500,3156500,499.0,36.64135213439918
3935500,3157500,333.0,5.896475094592905e-09
3935500,3158500,84.0,0.0018976695863273795
3935500,3159500,0.0,1106.9049656008178
3935500,3160500,676.0,48.72484230186386
3935500,3161500,659.0,1519.5947280573826
3935500,3162500,185.0,0.019527775121429905
3935500,3163500,1861.0,1069.8585529494574
3935500,3164500,1820.0,3405.3342160661828
3935500,3165500,404.0,0.0002741417498582116
3935500,3166500,0.0,8.155646144693645e-33
3936500,3054500,1573.0,170.50867801001127
3936500,3055500,27.0,1.916544934777495e-08
3936500,3056500,7.0,1.1393249424745225e-07
3936500,3057500,83.0,1.7585221650844405e-23
3936500,3058500,1628.0,0.0008413096977596143
3936500,3059500,580.0,205.704603937387
3936500,3060500,0.0,1.0411737154382554e-21
3936500,3061500,6.0,852.0007774741674
3936500,3062500,0.0,1.5316307137247334
3936500,3063500,11.0,4.396471626155734e-13
3936500,3064500,49.0,2.045076558811997e-09
3936500,3065500,153.0,9.730155699539164
3936500,3066500,584.0,937.4009710775651
3936500,3067500,8.0,0.0009894890345398919
3936500,3068500,4.0,4.702690132106894e-05
3936500,3069500,12.0,375.640128585595
3936500,3070500,777.0,7.85563744327068e-06
3936500,3071500,332.0,64.49202168917459
3936500,3072500,122.0,4.228889538178277
3936500,3073500,1381.0,86.14033345620497
3936500,3074500,2403.0,44.62496418747339
3936500,3075500,1490.0,4628.457333314627
3936500,3076500,1711.0,512.7397315664297
3936500,3077500,1127.0,1766.6872144424724
3936500,3078500,514.0,3953.800544565795
3936500,3079500,1183.0,2392.6323432199265
3936500,3080500,1791.0,0.0041304350059681505
3936500,3081500,491.0,2925.067482124562
3936500,3082500,154.0,138.36829382024777
3936500,3083500,686.0,63.01281144602954
3936500,3084500,1.0,0.000330133301173118
3936500,3085500,85.0,6.100301996349551
3936500,3086500,507.0,43.03247059867043
3936500,3087500,1286.0,0.1569167793178687
3936500,3088500,1166.0,6.333790572312307
3936500,3089500,254.0,14.001731283426453
3936500,3090500,270.0,2.7933042402874938e-05
3936500,3091500,585.0,0.0017577396155344898
3936500,3092500,636.0,0.32434448105271235
3936500,3093500,236.0,0.0001531874056821245
3936500,3094500,954.0,0.0007763024608272775
3936500,3095500,878.0,1081.423415097248
3936500,3096500,1154.0,23.90004076912447
3936500,3097500,863.0,294.9556628923263
3936500,3098500,747.0,305.20092033875846
3936500,3099500,1192.0,532.3924035025902
3936500,3100500,1713.0,3185.08072837026
3936500,3101500,181.0,126.12929643877725
3936500,3102500,163.0,41.81820953022956
3936500,3103500,5.0,774.0807666670615
3936500,3104500,977.0,1.522812672711991
3936500,3105500,426.0,513.4748432861763
3936500,3106500,148.0,71.82545775962157
3936500,3107500,117.0,3.864113138530624e-05
3936500,3108500,213.0,931.5419841487874
3936500,3109500,143.0,2.8863919190252814e-06
3936500,3110500,97.0,703.3114481267919
3936500,3111500,779.0,181.5063002632178
3936500,3112500,455.0,614.8559036429143
3936500,3113500,995.0,4721.11582123598
3936500,3114500,1587.0,2.685812938852124e-11
3936500,3115500,19.0,0.0003703948133499073
3936500,3116500,668.0,1331.8672125338144
3936500,3117500,2651.0,20.915796910976418
3936500,3118500,1079.0,1381.046370824666
3936500,3119500,186.0,129.8590759185527
3936500,3120500,165.0,0.024582568884094817
3936500,3121500,680.0,0.6637638213960978
3936500,3122500,982.0,4539.136072991628
3936500,3123500,2515.0,2.5903066402198644e-09
3936500,3124500,3308.0,980.6490367144114
3936500,3125500,156.0,0.3837316875530881
3936500,3126500,627.0,0.9511774097282345
3936500,3127500,1846.0,5.197777008441171e-09
3936500,3128500,80.0,3.488196741738489e-14
3936500,3129500,54.0,0.0014281064513430605
3936500,3130500,432.0,3337.663270274256
3936500,3131500,2765.0,841.8405772617873
3936500,3132500,848.0,7.866728718652733
3936500,3133500,138.0,4.017214930599546
3936500,3134500,1912.0,2.7599403686467254
3936500,3135500,3229.0,3067.3491466789237
3936500,3136500,1451.0,5094.925129493638
3936500,3137500,2189.0,943.9464558860603
3936500,3138500,1120.0,3993.750189741764
3936500,3139500,260.0,361.67426132033984
3936500,3140500,1317.0,1993.6142519144892
3936500,3141500,4357.0,4465.787255367539
3936500,3142500,28.0,42.37073681353571
3936500,3143500,17.0,12.49424438881619
3936500,3144500,188.0,2875.8141795733222
3936500,3145500,3169.0,640.3811487163459
3936500,3146500,3546.0,1158.5146412431238
3936500,3147500,2374.0,2484.8106849883607
3936500,3148500,65.0,1.5851059526032623
3936500,3149500,21.0,5.442598916600217e-19
3936500,3150500,68.0,0.0010993222141559658
3936500,3151500,251.0,713.1283348486542
3936500,3152500,316.0,1481.2327828982359
3936500,3153500,672.0,14.51105238152193
3936500,3154500,1662.0,2173.3126185835163
3936500,3155500,2040.0,3749.3349086991507
3936500,3156500,1563.0,1.100911970980655
3936500,3157500,1856.0,736.7908277557501
3936500,3158500,44.0,1589.3216555811216
3936500,3159500,162.0,108.08493688127606
3936500,3160500,1549.0,1840.57115237292
3936500,3161500,354.0,9.264362444938621e-17
3936500,3162500,183.0,0.0012095536005605372
3936500,3163500,218.0,170.4841663164024
3936500,3164500,1802.0,0.00222483607521695
3936500,3165500,2073.0,5865.654810879811
3936500,3166500,0.0,4.682973060571641e-08
3937500,3054500,929.0,1.3250743174152972e-12
3937500,3055500,10.0,147.36078385219528
3937500,3056500,16.0,96.61884356248231
3937500,3057500,50.0,1.5949740585665864e-08
3937500,3058500,40.0,0.3173058979354417
3937500,3059500,162.0,68.15112884110916
3937500,3060500,273.0,0.007395649329395601
3937500,3061500,38.0,9.036202322003272e-08
3937500,3062500,0.0,4.1501262948463784e-20
3937500,3063500,0.0,1.2376668768421894e-15
3937500,3064500,4.0,2.577100715409179e-07
3937500,3065500,0.0,0.09572949137362805
3937500,3066500,28.0,0.04869082225719618
3937500,3067500,0.0,2.3351992957979324e-38
3937500,3068500,30.0,0.004314304357580413
3937500,3069500,3.0,198.4997272986282
3937500,3070500,2.0,0.03461005631595314
3937500,3071500,0.0,782.628035940418
3937500,3072500,145.0,9.836113096183851
3937500,3073500,1314.0,2939.1886320138397
3937500,3074500,782.0,0.050244211461761605
3937500,3075500,2463.0,164.44136282603014
3937500,3076500,2224.0,28.94931585345872
3937500,3077500,2098.0,0.005726607588097287
3937500,3078500,834.0,0.44199662728124334
3937500,3079500,1059.0,2162.758726280375
3937500,3080500,773.0,0.46058863085538165
3937500,3081500,140.0,24.298678498740095
3937500,3082500,537.0,1.0801047294455355
3937500,3083500,304.0,0.0002106293854104844
3937500,3084500,14.0,0.0006506294969570633
3937500,3085500,629.0,1322.150456965374
3937500,3086500,205.0,0.0487748774224782
3937500,3087500,109.0,3628.5304867197533
3937500,3088500,467.0,1.0347618044616329e-11
3937500,3089500,169.0,0.0009712272591393226
3937500,3090500,698.0,7.752113739113115
3937500,3091500,398.0,147.4360333025308
3937500,3092500,1043.0,3008.2237681760093
3937500,3093500,112.0,71.02515351789759
3937500,3094500,980.0,2641.2109723844924
3937500,3095500,943.0,619.4905984995011
3937500,3096500,719.0,389.99804106712224
3937500,3097500,758.0,20.23112552000248
3937500,3098500,230.0,632.1732272207412
3937500,3099500,1439.0,2202.2473500344745
3937500,3100500,2974.0,202.76891964115916
3937500,3101500,1521.0,660.2598976054932
3937500,3102500,265.0,13.192983013532361
3937500,3103500,0.0,594.1967064938796
3937500,3104500,204.0,653.1592459129015
3937500,3105500,1270.0,55.34003136451478
3937500,3106500,158.0,570.3145640473247
3937500,3107500,156.0,8.073677052769266e-09
3937500,3108500,136.0,1.0216462507121973e-06
3937500,3109500,23.0,0.0014963970124589564
3937500,3110500,388.0,772.8743888713964
3937500,3111500,1057.0,2.2645037883280477
3937500,3112500,1228.0,8.463126000750996e-06
3937500,3113500,200.0,0.000982029107894536
3937500,3114500,325.0,0.44639049210383647
3937500,3115500,562.0,26.99383767815878
3937500,3116500,871.0,2027.7828318944808
3937500,3117500,842.0,2650.6494219149868
3937500,3118500,370.0,143.44213335045202
3937500,3119500,268.0,51.30921085719932
3937500,3120500,856.0,803.7457141768667
3937500,3121500,400.0,2948.016926138635
3937500,3122500,553.0,643.3386397981166
3937500,3123500,2426.0,2.7901250255824016e-09
3937500,3124500,453.0,3.980526358355869e-15
3937500,3125500,72.0,9.710768283839707e-07
3937500,3126500,414.0,1452.7825036446968
3937500,3127500,312.0,184.9458359811426
3937500,3128500,102.0,4.245885416010024e-05
3937500,3129500,67.0,1184.1200686330978
3937500,3130500,1408.0,165.35581072240916
3937500,3131500,961.0,1997.6390686780883
3937500,3132500,428.0,1215.5555710220012
3937500,3133500,339.0,153.79268963399792
3937500,3134500,289.0,468.25379950304267
3937500,3135500,565.0,5513.178981479814
3937500,3136500,643.0,0.01413349889831945
3937500,3137500,680.0,82.85388681608748
3937500,3138500,1859.0,373.627517664635
3937500,3139500,21.0,1080.196062025503
3937500,3140500,2742.0,1104.6926956096838
3937500,3141500,5834.0,3590.9857196935864
3937500,3142500,335.0,769.2945971605556
3937500,3143500,261.0,342.77426647565727
3937500,3144500,120.0,876.7169997048711
3937500,3145500,2063.0,2169.805300414089
3937500,3146500,2652.0,3.1177491912459088
3937500,3147500,1209.0,2825.3315983315733
